2614
6775
2533
466
508
2894
5216
322
2901
2413
2476
4002
4205
3720
5404
6374
4172
6320
4544
4146
4059
1878
2090
1100
5103
4827
913
3646
3676
7482
83
3146
1011
1056
443
2288
3800
2543
318
1877
2768
1436
880
4290
1068
1027
3913
6606
5604
2177
2713
3577
1910
670
4742
6856
51
1864
5048
6526
2165
146
3534
4406
5455
651
705
4112
694
5572
6354
3212
1250
2708
6065
6484
346
6692
4513
85
2172
5289
2782
2538
1894
6647
590
3823
2071
2417
3292
5620
5195
2100
5029
1002
2546
3052
310
5972
3620
2242
584
262
1670
3476
610
2363
22
3660
4155
5816
4990
279
211
5926
1060
2308
2226
3915
5153
5540
